CO,CO2,Methane,Temperature,Humidity,date,time
2.2,6.77,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:26:10
2.35,6.96,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:26:30
2.31,6.83,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:26:50
2.11,6.39,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:27:10
2.26,6.59,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:27:30
2.25,6.78,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:27:50
2.29,6.88,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:28:10
2.19,6.62,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:28:30
2.4,7.92,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:28:50
2.17,6.33,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:29:10
2.27,6.65,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:29:30
2.19,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:29:51
2.15,6.62,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:30:10
2.02,5.66,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:30:31
2.08,5.93,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:30:51
2.11,6.58,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:31:11
2.11,6.8,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:31:31
1.97,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:31:51
2.11,6.36,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:32:11
1.97,5.92,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:32:30
2.01,6.47,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:32:51
2.4,6.78,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:33:11
2.03,5.8,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:33:31
2.34,6.62,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:33:51
2.08,6.16,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:34:11
1.96,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:34:31
2.5,7.03,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:34:51
2.55,7.31,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:35:11
2.49,7.18,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:35:31
2.47,7.37,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:35:51
2.33,6.99,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:36:11
2.14,6.44,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:36:31
1.85,5.87,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:36:51
1.96,5.89,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:37:11
1.88,5.99,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:37:31
1.83,5.87,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:37:51
1.92,6.03,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:38:11
1.92,6.03,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:38:31
1.82,5.69,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:38:51
2.01,6.12,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:39:11
1.99,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:39:31
1.81,5.8,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:39:51
1.93,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:40:11
1.9,6.12,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:40:31
1.96,6.25,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:40:51
1.93,6.22,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:41:11
1.93,6.27,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:41:31
1.98,6.31,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:41:51
1.95,6.33,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:42:11
1.95,6.36,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:42:31
1.93,6.37,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:42:51
1.91,6.22,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:43:11
1.95,6.31,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:43:31
1.91,6.36,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:43:51
1.88,6.12,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:44:11
1.89,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:44:31
1.94,6.31,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:44:51
1.85,5.9,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:45:11
1.88,6.13,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:45:31
1.89,6.15,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:45:51
1.83,5.87,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:46:11
1.92,6.34,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:46:31
1.89,6.16,0.2345493300852617,26.907642276422767,46.33821138211382,2024-02-05,12:46:51
0.88,7.09,-2.1799999999999997,25.3,48.0,2024-02-13,16:29:04
0.92,7.33,-1.9100000000000001,25.3,48.0,2024-02-13,16:29:24
0.85,6.97,-2.51,25.3,48.0,2024-02-13,16:29:44
0.87,6.89,-2.3200000000000003,25.3,48.0,2024-02-13,16:30:04
0.93,7.28,-1.9900000000000002,25.3,48.0,2024-02-13,16:30:24
0.86,6.83,-2.3499999999999996,25.3,48.0,2024-02-13,16:30:44
0.85,6.83,-2.3899999999999997,25.3,48.0,2024-02-13,16:31:05
0.91,7.33,-1.9500000000000002,25.3,48.0,2024-02-13,16:31:29
0.96,7.87,-1.54,25.3,48.0,2024-02-13,16:31:45
0.88,8.02,-1.6600000000000001,25.3,48.0,2024-02-13,16:42:16
0.79,7.76,-2.17,24.8,48.0,2024-02-13,16:52:19
0.44,6.74,-2.21,25.3,48.0,2024-02-13,17:13:24
0.47,8.04,-1.54,25.3,48.0,2024-02-13,17:23:27
0.46,8.26,-1.5099999999999998,25.3,49.0,2024-02-13,17:33:28
0.44,6.87,-2.45,25.3,49.0,2024-02-13,17:43:32
0.39,7.15,-2.3,25.3,49.0,2024-02-13,17:53:38
0.36,7.11,-2.58,25.3,49.0,2024-02-13,18:03:33
0.42,5.34,-2.98,26.7,48.0,2024-02-13,19:25:16
0.21,6.83,-3.26,28.0,48.0,2024-02-13,20:02:42
0.22,7.17,-3.28,28.9,47.0,2024-02-13,20:12:45
0.2,6.23,-3.23,29.3,46.0,2024-02-13,20:22:48
0.21,6.13,-3.49,29.3,45.0,2024-02-13,20:32:51
0.2,6.5,-2.1900000000000004,29.3,44.0,2024-02-13,20:42:55
0.21,6.01,-3.54,29.3,44.0,2024-02-13,20:52:57
0.19,5.04,-3.09,29.3,44.0,2024-02-13,21:03:00
0.2,6.78,-1.9500000000000002,29.3,43.0,2024-02-13,21:13:04
0.17,6.22,-3.44,29.3,43.0,2024-02-13,21:23:07
0.2,5.46,-3.58,29.3,43.0,2024-02-13,21:33:10
0.19,5.59,-3.64,29.0,43.0,2024-02-13,21:43:13
0.18,6.3,-3.7,28.9,43.0,2024-02-13,21:53:16
0.19,6.1,-3.87,28.9,43.0,2024-02-13,22:03:19
0.18,5.12,-3.27,28.9,43.0,2024-02-13,22:13:22
0.19,5.69,-3.85,29.3,43.0,2024-02-13,22:23:25
0.17,4.76,-4.13,29.3,43.0,2024-02-13,22:33:29
0.2,4.89,-4.15,29.3,43.0,2024-02-13,22:43:32
0.28,5.01,-3.19,29.3,42.0,2024-02-13,22:53:35
0.2,7.44,-2.52,29.3,42.0,2024-02-13,23:03:39
0.19,6.44,-3.06,29.3,42.0,2024-02-13,23:13:42
0.2,6.97,-2.52,29.3,42.0,2024-02-13,23:27:04
0.2,6.77,-2.93,29.3,42.0,2024-02-13,23:37:08
0.18,6.22,-3.3,29.3,42.0,2024-02-13,23:47:11
0.23,6.98,-1.71,29.3,41.0,2024-02-13,23:57:14
0.22,6.37,-2.95,29.3,41.0,2024-02-14,00:07:17
0.2,7.06,-2.3899999999999997,29.3,41.0,2024-02-14,00:17:17
0.2,6.98,-3.06,29.3,41.0,2024-02-14,00:27:21
0.18,6.44,-3.13,29.3,41.0,2024-02-14,00:37:24
0.19,6.52,-3.09,29.3,41.0,2024-02-14,00:47:27
0.23,6.84,-3.04,29.3,40.0,2024-02-14,00:57:30
0.21,6.43,-3.11,29.3,40.0,2024-02-14,01:07:33
0.21,5.64,-3.55,29.3,40.0,2024-02-14,01:17:36
0.23,5.69,-2.8,29.3,40.0,2024-02-14,01:27:39
0.21,6.06,-3.63,29.3,40.0,2024-02-14,01:37:42
0.21,7.09,-3.28,29.3,40.0,2024-02-14,01:47:45
0.2,7.08,-2.0599999999999996,29.3,40.0,2024-02-14,01:57:48
0.22,6.22,-3.12,29.3,40.0,2024-02-14,02:07:51
0.19,6.97,-2.1799999999999997,29.3,40.0,2024-02-14,02:17:54
0.2,6.34,-3.16,29.3,40.0,2024-02-14,02:27:57
0.2,6.12,-3.02,29.3,40.0,2024-02-14,02:38:00
0.17,6.75,-2.0,29.3,40.0,2024-02-14,02:48:03
0.19,6.75,-2.83,29.0,39.0,2024-02-14,02:58:06
0.17,5.45,-2.95,28.9,38.0,2024-02-14,03:08:10
0.18,5.69,-2.76,28.9,38.0,2024-02-14,03:18:13
0.18,5.39,-2.3499999999999996,28.9,38.0,2024-02-14,03:28:16
0.18,5.39,-2.95,28.9,38.0,2024-02-14,03:38:19
0.16,5.51,-3.09,28.9,38.0,2024-02-14,03:48:22
0.17,5.69,-2.83,28.9,37.0,2024-02-14,03:58:25
0.16,6.27,-3.18,28.9,37.0,2024-02-14,04:08:28
0.15,5.29,-3.28,28.9,37.0,2024-02-14,04:18:31
0.17,4.93,-2.1500000000000004,28.9,37.0,2024-02-14,04:28:34
0.15,5.33,-3.57,28.9,37.0,2024-02-14,04:38:37
0.16,5.33,-3.65,29.3,37.0,2024-02-14,04:48:40
0.16,5.25,-0.7999999999999998,26.2,39.0,2024-02-14,06:03:34
0.16,5.23,-0.46999999999999975,26.2,39.0,2024-02-14,06:13:38
0.16,5.69,-0.1900000000000004,26.2,39.0,2024-02-14,06:23:41
0.14,4.62,-1.21,26.7,39.0,2024-02-14,06:26:54
0.14,4.5,-1.3600000000000003,26.7,39.0,2024-02-14,06:27:15
0.15,4.57,-1.0,26.7,39.0,2024-02-14,06:27:35
0.15,4.42,-1.5700000000000003,26.7,39.0,2024-02-14,06:27:55
0.15,4.77,-0.8300000000000001,26.7,39.0,2024-02-14,06:28:15
0.15,33.89,1.4100000000000001,26.7,39.0,2024-02-14,06:28:35
0.15,31.07,1.5099999999999998,26.7,40.0,2024-02-14,06:28:55
0.15,10.69,0.6500000000000004,26.7,40.0,2024-02-14,06:29:15
0.16,8.18,0.7400000000000002,26.7,40.0,2024-02-14,06:29:35
0.17,8.24,1.4100000000000001,26.7,40.0,2024-02-14,06:29:55
0.15,6.36,-0.11000000000000032,26.7,40.0,2024-02-14,06:30:15
0.16,6.43,0.33000000000000007,26.7,39.0,2024-02-14,06:30:36
0.15,6.0,0.2699999999999996,26.7,39.0,2024-02-14,06:30:56
0.15,5.69,0.23000000000000043,26.7,39.0,2024-02-14,06:31:16
0.15,5.48,0.29000000000000004,26.7,39.0,2024-02-14,06:31:36
0.15,5.43,0.15000000000000036,26.9,39.0,2024-02-14,06:31:56
0.15,5.36,0.2699999999999996,27.1,39.0,2024-02-14,06:32:16
0.15,5.27,-0.15000000000000036,27.1,39.0,2024-02-14,06:32:36
0.15,5.12,-0.04999999999999982,27.1,39.0,2024-02-14,06:32:56
0.15,5.19,-0.11000000000000032,26.7,39.0,2024-02-14,06:33:16
0.15,5.32,-0.04999999999999982,26.7,39.0,2024-02-14,06:33:36
0.16,5.46,0.1900000000000004,26.7,39.0,2024-02-14,06:33:57
0.16,5.5,-0.07000000000000028,26.7,39.0,2024-02-14,06:34:17
0.15,5.35,0.1900000000000004,26.7,39.0,2024-02-14,06:34:37
0.16,5.41,0.3700000000000001,26.7,39.0,2024-02-14,06:34:57
0.16,5.69,0.79,26.7,39.0,2024-02-14,06:35:17
0.16,5.69,0.5700000000000003,26.7,39.0,2024-02-14,06:35:37
0.16,6.12,1.13,26.7,39.0,2024-02-14,06:35:57
0.16,5.69,0.8799999999999999,26.7,39.0,2024-02-14,06:36:17
0.16,5.69,0.9400000000000004,26.7,39.0,2024-02-14,06:36:37
0.16,5.69,0.9000000000000004,26.2,39.0,2024-02-14,06:36:58
0.15,5.32,0.5,26.2,39.0,2024-02-14,06:37:18
0.15,5.49,0.5899999999999999,26.2,39.0,2024-02-14,06:37:38
0.16,5.69,1.0599999999999996,25.8,40.0,2024-02-14,06:37:58
0.14,5.3,0.3899999999999997,25.8,40.0,2024-02-14,06:38:18
0.16,5.5,0.6500000000000004,25.8,40.0,2024-02-14,06:38:38
0.16,5.5,-0.71,25.8,40.0,2024-02-14,06:38:58
0.16,5.54,-0.9699999999999998,25.3,40.0,2024-02-14,06:39:18
0.15,5.58,-1.3399999999999999,25.3,40.0,2024-02-14,06:39:39
0.15,5.04,-1.8899999999999997,25.3,40.0,2024-02-14,06:39:58
0.15,5.09,-2.05,25.3,41.0,2024-02-14,06:40:19
0.15,5.27,-1.5899999999999999,25.3,41.0,2024-02-14,06:40:39
0.16,5.33,-0.9500000000000002,25.3,41.0,2024-02-14,06:40:59
0.16,5.29,-0.29000000000000004,25.3,41.0,2024-02-14,06:41:19
0.15,5.15,-0.11000000000000032,25.3,41.0,2024-02-14,06:41:39
0.16,5.27,0.2699999999999996,25.3,40.0,2024-02-14,06:41:59
0.16,5.32,0.5,25.3,40.0,2024-02-14,06:42:19
0.15,5.11,0.25,25.3,41.0,2024-02-14,06:42:39
0.16,5.32,0.41999999999999993,25.8,40.0,2024-02-14,06:42:59
0.16,5.49,0.4400000000000004,25.8,40.0,2024-02-14,06:43:20
0.15,5.11,0.54,25.8,40.0,2024-02-14,06:43:40
0.15,5.11,0.2699999999999996,25.8,40.0,2024-02-14,06:44:00
0.16,5.44,0.79,25.7,40.0,2024-02-14,06:44:20
0.17,5.69,2.42,25.3,40.0,2024-02-14,06:44:40
0.18,6.1,2.369999999999999,25.3,41.0,2024-02-14,06:45:00
0.17,5.69,1.2699999999999996,25.3,41.0,2024-02-14,06:45:20
0.17,5.56,1.1500000000000004,25.3,41.0,2024-02-14,06:45:40
0.17,5.64,1.2699999999999996,25.3,41.0,2024-02-14,06:46:00
0.17,5.69,1.3899999999999997,25.3,41.0,2024-02-14,06:46:20
0.17,5.59,0.9199999999999999,25.3,41.0,2024-02-14,06:46:41
0.17,5.54,1.25,25.3,41.0,2024-02-14,06:47:01
0.17,5.59,1.1500000000000004,25.3,41.0,2024-02-14,06:47:21
0.17,5.69,1.6400000000000006,25.3,41.0,2024-02-14,06:47:41
0.17,5.48,0.9400000000000004,25.3,41.0,2024-02-14,06:48:01
0.17,5.32,0.9199999999999999,25.3,41.0,2024-02-14,06:48:21
0.17,5.34,0.5,25.3,41.0,2024-02-14,06:48:41
0.17,5.5,1.13,25.3,41.0,2024-02-14,06:49:01
0.17,5.36,0.7599999999999998,25.3,41.0,2024-02-14,06:49:21
0.17,5.56,0.9699999999999998,25.3,41.0,2024-02-14,06:49:41
0.17,5.24,1.7899999999999991,25.3,41.0,2024-02-14,06:50:02
0.18,5.69,1.6600000000000001,25.3,41.0,2024-02-14,06:50:22
0.17,5.61,1.04,25.3,41.0,2024-02-14,06:50:42
0.17,5.59,1.04,25.3,41.0,2024-02-14,06:51:02
0.17,5.69,1.0099999999999998,25.3,41.0,2024-02-14,06:51:22
0.17,5.49,0.54,25.3,41.0,2024-02-14,06:51:42
0.17,5.5,0.5899999999999999,25.3,41.0,2024-02-14,06:52:02
0.18,6.16,1.7599999999999998,25.3,41.0,2024-02-14,06:52:22
0.16,5.18,-0.3200000000000003,25.3,41.0,2024-02-14,06:52:43
0.16,4.96,-0.7300000000000004,25.3,41.0,2024-02-14,06:53:03
0.16,4.89,-0.5300000000000002,25.5,41.0,2024-02-14,06:53:23
0.16,4.98,-0.6200000000000001,25.6,41.0,2024-02-14,06:53:43
0.16,4.75,-0.5300000000000002,25.7,41.0,2024-02-14,06:54:03
0.16,4.93,-0.71,25.8,41.0,2024-02-14,06:54:23
0.16,5.05,-0.7599999999999998,25.8,41.0,2024-02-14,06:54:43
0.17,5.5,-0.11000000000000032,25.8,41.0,2024-02-14,06:55:03
0.18,5.91,0.2699999999999996,25.8,41.0,2024-02-14,06:55:23
0.17,5.39,1.0099999999999998,25.8,41.0,2024-02-14,06:55:43
0.16,5.14,-0.04999999999999982,25.8,41.0,2024-02-14,06:56:03
0.16,5.27,0.33000000000000007,25.8,41.0,2024-02-14,06:56:24
0.16,4.95,-0.009999999999999787,25.8,41.0,2024-02-14,06:56:44
0.16,5.11,0.16999999999999993,25.8,41.0,2024-02-14,06:57:04
0.16,5.1,0.16999999999999993,25.8,41.0,2024-02-14,06:57:24
0.16,5.12,0.5700000000000003,25.8,41.0,2024-02-14,06:57:44
0.16,5.14,1.6600000000000001,25.8,41.0,2024-02-14,06:58:04
0.16,5.14,-0.33999999999999986,25.8,41.0,2024-02-14,06:58:24
0.16,5.11,-0.3600000000000003,25.8,41.0,2024-02-14,06:58:44
0.16,5.18,0.07000000000000028,25.8,41.0,2024-02-14,06:59:04
0.17,5.29,-0.20999999999999996,25.8,41.0,2024-02-14,06:59:25
0.17,5.34,0.79,25.8,41.0,2024-02-14,06:59:45
0.16,5.14,0.6500000000000004,25.6,41.0,2024-02-14,07:00:05
0.17,5.56,1.3399999999999999,25.3,41.0,2024-02-14,07:00:25
0.16,5.05,1.2699999999999996,25.3,41.0,2024-02-14,07:00:45
0.16,5.12,1.04,25.3,41.0,2024-02-14,07:01:05
0.16,5.12,1.2699999999999996,25.4,41.0,2024-02-14,07:01:25
0.18,5.69,1.5899999999999999,25.8,41.0,2024-02-14,07:01:45
0.16,4.93,0.20999999999999996,25.3,41.0,2024-02-14,07:02:05
0.16,4.87,0.3899999999999997,25.3,41.0,2024-02-14,07:02:26
0.16,4.9,1.2199999999999998,25.3,41.0,2024-02-14,07:02:46
0.17,5.36,1.29,25.3,41.0,2024-02-14,07:03:06
0.16,4.78,1.9900000000000002,25.3,41.0,2024-02-14,07:03:26
0.16,4.95,0.9699999999999998,25.3,41.0,2024-02-14,07:03:46
0.16,4.89,0.54,25.8,41.0,2024-02-14,07:04:06
0.16,4.95,-0.20999999999999996,25.7,41.0,2024-02-14,07:04:26
0.16,4.93,0.79,25.3,41.0,2024-02-14,07:04:46
0.16,4.95,0.5700000000000003,25.3,41.0,2024-02-14,07:05:06
0.16,4.64,-0.3099999999999996,25.3,41.0,2024-02-14,07:05:26
0.16,4.93,0.54,25.3,41.0,2024-02-14,07:05:47
0.16,4.93,0.9000000000000004,25.3,41.0,2024-02-14,07:06:07
0.17,4.93,0.6100000000000003,25.3,41.0,2024-02-14,07:06:27
0.17,5.01,0.34999999999999964,25.3,41.0,2024-02-14,07:06:47
0.17,5.03,0.54,25.3,41.0,2024-02-14,07:07:07
0.15,4.85,1.0099999999999998,25.3,41.0,2024-02-14,07:07:27
0.16,4.95,1.2699999999999996,25.3,41.0,2024-02-14,07:07:47
0.17,5.07,1.2699999999999996,25.3,41.0,2024-02-14,07:08:07
0.23,5.11,1.4400000000000004,25.3,41.0,2024-02-14,07:08:27
